30/09/2015,16:37,FranmerMS,Indexing JSON documents in Sql Server 2016 - SQL Server Database Engine - Site Home - MSDN Blogs http://t.co/kezbsutozq
30/09/2015,11:13,Seddryck,@djeepy1 @SaugetCh @FranmerMS probablement plus du #PowerBI.
30/09/2015,11:00,djeepy1,"@Seddryck @SaugetCh @FranmerMS #PowerBI ou #HybridBI, je ne sais pas encore. Et toi ?"
30/09/2015,10:53,Seddryck,@SaugetCh @FranmerMS @djeepy1 j'attends de voir quoi de neuf sur la ctp 2.4 avant de me décider sur les sessions à soumettre. #bonneExcuse
30/09/2015,10:45,FranmerMS,RT @GwenNedellec: Préparation de la matinée Microsoft BI de demain avec @FranmerMS #BigData
30/09/2015,10:43,GwenNedellec,Préparation de la matinée Microsoft BI de demain avec @FranmerMS #BigData
30/09/2015,10:40,FranmerMS,Demo Temps réel Microsoft BI pour Oleap.
30/09/2015,3:53,FranmerMS,RT @idigdata: Want to try embedding #PowerBI? Check out  http://t.co/bJSGMFZlYC http://t.co/z84ttgY16B
29/09/2015,15:28,FranmerMS,Demo temps réel bi Microsoft
29/09/2015,12:31,SaugetCh,@FranmerMS @djeepy1 @Seddryck je vois pas vos propositions de sessions au #JSS2015 http://t.co/4yXKnARXnz
28/09/2015,17:58,FranmerMS,Introducing U-SQL – A Language that makes Big Data Processing Easy - The Visual Studio Blog - Site Home - MSDN Blogs http://t.co/WtxcIZ9PRN
28/09/2015,15:13,FranmerMS,Microsoft expands Azure Data Lake to unleash big data productivity - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/VvVzo4cLGe
28/09/2015,8:27,FranmerMS,@Ns_SEO @LouisVuitton @SaraRabhi5 Merci pour votre participation 😃 #UnlockLuxury
26/09/2015,0:12,FranmerMS,Build &amp; Deploy Predictive Web Apps Using RStudio and Azure ML - Machine Learning - Site Home - TechNet Blogs http://t.co/PGOG2uP5Ue
25/09/2015,22:58,FranmerMS,Louis Vuitton for #UnlockLuxuray
25/09/2015,22:55,FranmerMS,Real time demonstration for Louis Vuitton Hackathon #unlockluxury
25/09/2015,20:42,FranmerMS,Demo powerbi temps réel pour le sac NeverFull #UnlockLuxury
25/09/2015,14:36,FranmerMS,Second test pour la demonstration #UnlockLuxury
25/09/2015,6:47,FranmerMS,Support for MOLAP cubes is currently under development http://t.co/0ZRYVL1NM4
